label,text

2,Colored Trailer Improvement

2,Air Brakes

2,Dead flies on windshield

2,Interior Trucks

2,why get first garage free

2,Foreign custom plates

2,Engine brake in stages

2,Passengers on parked car issue

2,DAF XT105 and other conventionals

2,Additional Costs

2,Controller Steering

2,Real Scania Blinker Sound

2,challenging roads in Euro truck 2?

2,"If you could choose, which of these should SCS prioritise?"

2,No chassis file in overweight DLC

2,tea room for drivers at the bases

2,Change the truck license plate

2,Poll: Fuel tanks separate from chassis model.

2,Swingable/Physical Mudflaps

2,english pound and the euro

2,Adviser info in GPS display

2,absent female voice [SOLVED]

2,Dangerous Turn Lights

2,DAF Euro 6 - dashboard ...

2,PETITION for Direct X 11

2,Stay in truck cabin when you are searching for job

2,gas station in the city

2,road blocked hardly visible

2,# Symbol and the company name on the vehicle and personalize

2,# ..settings available for the Screensaver and Autosave

2,# update the download section of the official website

2,Add dashboard ID for time before rest

2,Online truck market - World of Trucks

2,a Third 3D GPS Zoom Factor (farest)

2,Navigation Tile onto information display

2,Sound for Route navigator (AKA Tom Tom

2,New indicators on dashboard (oil and fluid)

2,American/ Paccar trucks for ETS2 DLC

2,Speaking Navi Suggestion of TruckersMP

2,A simplified definition model for shared accessories.

2,MAP OF IRELAND FOR EURO TRUCK SIMULATOR 2 ?

2,Brick trailers

2,DLC Vans

2,Transmission Animations Scania

2,Daily jobs/ missions/ quests/ rewards

2,DLC Super transport

2,one button press for video recording and reply option

2,ATS insurance model to ETS

2,add road construction sites in random appearance

2,after skin with company logo also company name decals

2,More warning sounds?

2,Possibility of buying ferryboats

2,Next generation Scania in the game.

2,Showroom type garages in the main cities

2,Poll: Make the interior zoom an on/off keypress

2,Cargo pickup from current depot/company

2,DX11-ish Game Experience

2,# driver movement skills

2,"Grouping, sorting and styles for accessories"

2,dimly lit tollgate

2,Differential

2,Roadworks DLC

2,updates

2,Philippines Paint job

2,Real billboards in a game

2,Interior Customisation

2,What's your wishlist priority? [VOTE NOW]

2,Paint Job: The next (obvious) DLC

2,A random system position in Warehouses to pick & drop loads

2,Hello How Are You put air suspension in ETS2

2,Improve truck/trailer behaviour according to damage level

2,Windows :D

2,ETS3 ideas suggestion

2,Little Mighty Griffin DLC change

2,Truck and trailer's wires are not connected

2,Flash when a speed camera activates

2,Optional wear model

2,Fine/disallow too early delivery

2,Polar Circle DLC (suggested)

2,Houses for buying in the best places in Europe

2,Ai traffic improvement ideas

2,Only volvo trucks for quick jobs from volvo factory

2,Smoke and fumes

2,Special cars and exceptions from traffic rules

2,please add auto park in ETS2 MP

2,Volvo FH16 Classic 2009 cab

2,SCANIA

2,What could be added to the game

2,Real cargo weight

2,Keyboard navigation for the Trailer Browser

2,new idea

2,Ets2 realistic idea's

2,Trucks

2,My suggestions about ETS 2

2,Engine Brake

2,Number Plates

2,Differential lock

2,Store a list of favorite mods globally

2,Use existing settings when creating a new profile

2,Sequential Gear lower shift

2,What is the chance is to be put one country in-game?

2,regarding wipers and making them real

2,Bulk truck buying

2,"Truck controlled by Bot, camera 8"

2,Bus Simulator

2,[suggestion] denounce illegal download sites

2,Receive realistic money

2,Mighty Griffin DLC Tuning Pack - Lights Extra Features

2,Parking Cam

2,Ideas

2,"Alert Beep, Safety Distance"

2,Maps ready for winter mods

2,Talking Navigation - Set for Editor

2,Traffic density

2,Souvenir Shops and different type of unlocking...

2,Parked cars/trucks on truckstops

2,Matriculation?

2,DLC Open the Gate

2,My language

2,Clutch system without any controllers

2,[Done] German radio station to go ingame - SimLiveRadio

2,Scandinavia

2,Suggestion: Restrict Trailer Availability by Country

2,Iveco Hi Way Euro 6 Exhaust

2,Iveco Hi Way side skirts

2,Beeing Hired

2,Weather improvements

2,More eut2.glass.mat variants

2,The new Scania DLC

2,Required DLC as parameter in manifest file

2,Ferry schedules

2,MAN TGX Gear Box Icons Torque

2,More achievements on world of trucks website

2,RS 666 Tractor - Change name

2,Flags DLC - Oversize Load/Warning Flags

2,Traffic Light Documentation

2,Realistic  port feature

2,Company Colours

2,A few suggestions for the ''Mighty Griffin DLC'' and Scanias

2,Turn off the Truck Shop lights

2,Suggestion: Ability to roll down/up windows

2,Parking places

2,Suggestions about ferry and eurotunel

2,fenders and trailers - I wish no collision and no flying

2,I wish new kind of trucks available for the game

2,Cloud Saving

2,We want this feature in games ETS2 and ATS

2,Motion blur

2,Fog and overall weather imporevements

2,Navigation

2,Renault Magnum 4x2 wheelbase

2,Online Used Truck Market

2,Starting gear selection

2,Ferry toll

2,Tweak the Volvo's

2,Random Cargo

2,The distance to the truck

2,Generations trucks

2,name of cities in Portuguese

2,Torque graph when picking the engine

2,Position of the sun per ingame day (working with date's)

2,Steering Trailer Axles

2,Engine torque-rpm parameters (DONE in 1.24!!!)

2,Make the tachograph usable

2,Possibility to bring back the old Scania sound for R360 380

2,(Grill colour change/Leds on grill)&(change bullbar colour)

2,Mirror suggestions!

2,Airbag suspension and cab

2,disable Autosave

2,Rename drivers

2,DLC / Feature: Company Paintjobs

2,Music search bar mp3

2,A suggestion to Developers about Vulkan

2,Keybord clutch button

2,Distance and time for waypoints

2,Scania R series

2,Wise download of Workshop mods

2,Rework Automatic Gearbox

2,Switch radio station automatically when crossing borders

2,Shuffle mode music player

2,Suggestion regarding job selection panel

2,Extra penalties for damaged truck

2,Multiplayer suggestion.

2,More Light Options

2,Game idea

2,New realistic engine sounds suggestion

2,realism wishlist items:  audio and visual

2,shouldn't sleeping trucks move on...? (at rest stops)

2,Ferry toll improvement

2,"Going West DLC: Ireland, Spain, Portugal, Iceland?"

2,Different ai frequency on day/night

2,Separate slider for UI sounds volume

2,Better type of business for our company

2,[Editor] Max road slope (%) in height tool

2,renault

2,Slidable fifth wheel

2,Rotterdam

2,Custom controller

2,New front mask for Mercedes MP4

2,Advanced gearing not really EU-realism (just US)

2,Add the ability to name your owned trucks

2,FOV slider in Seat Adjuster

2,wishlist item:   saveable driving configurations

2,Information plate for trucks(DLC)

2,Ai light on road issue

2,ETS2 Open Beta 1.23

2,ETS2 Wheels

2,Day of the year behaviour on pedestrian

2,humble (and some cheeky) requests to the devs

2,add the v8 engine for new mercedes benz actros

2,Photorealistic graphic into ETS2

2,Editor background as .png of unlimited size + no traffic bug

2,Speeds for cars and trucks

2,ets2 kazakhstan paint job DLC ye can add?

2,Low Deck Mega dlc

2,Experience points to increase slightly per level

2,More Steam achievements

2,SteamCloud

2,Co Driver or Drivers Mate

2,Euro Truck Simulator 2 for Playstation 4 and Xbox One

2,tuning

2,Speed Cam/Red Light/Crash Stats

2,physics tip for shock absorbers.

2,Background truck rotation suggestion

2,Hi-res license plates

2,DLC: Exceptional Convoy

2,Accessory Storage Single file (similiar to Addons)

2,RETARDER SOUND

2,Color in different type mod/DLC on the screen

2,trailer lights

2,Sound level of AI traffic

2,Jazzycat trailers as official DLC

2,The ability to choose the path to the radio

2,Implementation of real driving an resting times to the game.

2,More densely located resting areas

2,Axel up/down notification

2,More Wales added to the UK

2,Unimog

2,(Poll) Rear Differential Accessory

2,Truck / Trailer compatability (Tandems etc)

2,weigh stations/inspections area

2,Adjustable mouse sensitivity in menus

2,Bring back support for paintable rims.

2,Import Front Mirror 1/2 from ATS?

2,Volvo FH13

2,in cab sounds

2,"For H-shifter Range change, need to return to Neutral first"

2,"Stop/start in modern trucks. DAF Euro 6, Volvo 2012 etc."

2,New exhaust brake sound

2,Realistic Fuel Simulation option suggestion

2,I-Shift Dual Clutch

2,Painting of the tractor

2,"The use of two files(adviser.sii, adviser_uk.sii)"

2,"More heavy cargo - 6x2, 6x4 chassis justification."

2,I want more from ET2

2,More informations about cargo and some equipment

2,New trailer

2,spoilers and fairings as accessories for every cab variant.

2,6x2 6x4 fairing

2,"Check Truck Type - determine if BDF, tonnage and others"

2,Soundtrack for Streamers

2,Forum Active Topics - Exclusion of some forums

2,Newbie Suggestions

2,Proper synchronized manual Gearbox

2,Add distance and time to custom GPS markers

2,Delivery shedule

2,Repair at purchased garages

2,a few suggestions

2,Telemetry SDK suggestions

2,Universalize Cabin Accessories Slot Direction amongst trucks

2,World of trucks permanent login (for contracts)

2,Cycling through cameras with 2 buttons

2,Asia Truck Simulator

2,Fuel Consumption Statistics

2,crunching gearbox

2,Environment Sounds

2,8x4 chassis with third axle liftable

2,suggestions

2,Toggle button for the mini console

2,XBOX

2,Multiple autosaves

2,Less Teleporting

2,Loading and unloading

2,suggestions for new update

2,The ability to create jobs/loads through the console

2,In game full trailers

2,Search Tab in Freight Market/ Quick Jobs

2,Redesign(?) of midlife axle/pusher

2,self loading/ unloading

2,Separate refuel of diesel and Adblue

2,AdBlue filling

2,Rework DAF XF 105

2,Cat Eyes For Roads

2,Daydreaming

2,Slovakia PaintJob

2,Fully discovered cities - other color on map

2,More than 3 custom shifting layouts

2,"Spoilers, and backwards driving"

2,Configurable HUD/Navigation resizing

2,Indicator sound on Volvo FH16 2012 is too loud.

2,Offence emails

2,Customizable keys for roof and bottom grill lights

2,Euro Truck Simulator 2 Android Version

2,Vans in ETS

2,Driving without planned job route on map

2,Speed Limit Signs & Breaking

2,Allow recording the game by WIN+G in Windows 10?

2,"Drivers Hiring Max Capability, Snow Feat and Others"

2,Narzew's suggestions

2,Grinding Gears for G25/G27

2,Turbo simulation

2,Country-specific paintjobs DLC merged with Cabin Accessories

2,Removing the mounting lines for modmanager

2,Better Interior View FPS

2,Snow on Euro Truck Simulator 2

2,Side marker lights for Iveco Hi-Way 6x chassis

2,Improving Custom Waypoints when Hauling Loads

2,AI traffic browser

2,In Cab Lights And Different Light's

2,Tandem with special chassis

2,Abusing Truck - Damage

2,Speed Limit and Various types of External Contracts and VTCs

2,regarding upcoming going North dlc

2,Training Schedules for employees

2,Feature Request: Adaptive Cruise Control

2,Ukrainian paint jobs

2,in cab noises

2,Scania R and Streamline must be rebuilded

2,Individual Truck speed limiters

2,Two more harbours and Cities missing

2,"Allow changing CAM locators position, in ext mirrors model"

2,hide steering indicator when right mouse button is down

2,3d anaglyph glasses support

2,Maximum number of Employees.

2,Feature to allow same numberplate on trailer as truck?

2,Coloring on trailers

2,Paint. is not a crime !!!!!!

2,Driver's license and speed limit

2,Force feedback

2,New radio station to go ingame- TruckersFM

2,Real world weather data sync

2,Sort/search option for truck parts

2,Unrealistic Actros MP4 standart interior

2,Wembo's bucket list

2,Suggestion for future Beta tests: Assignments

2,Manual Transmission Judder

2,Realistic Raindrop Behavior Option

2,Any specific landmarks you want to see?

2,Can we hear environment/car passing sounds in interior?

2,Papers in Cab & Bay Locators

2,SUN VISORS

2,Gearbox transmission

2,Soft body physics for ladder frame

2,Kazahstan Paint Jobs Pack

2,National paintjob DLC's revisited

2,A new sugestion for ETS 2 .... maybe in the next update.

2,Customized paints

2,Truck spoilers as individual component

2,In-game customizeable license plates.

2,Implement Cornering Lights

2,Projector Headlights Cutoff Modification

2,about the new dlc trailer

2,Can SCS release a new chassis?

2,Hands Ets2

2,Iveco Hi-Way full range

2,consoles?

2,Other trucks loading in companies

2,Manifest file to include requirements for DLC

2,Paint job

2,EDTracker Headtracking - Better support please <3

2,Road Looks

2,New job type

2,editor map - sign font

2,wishes Cabin Accessories DLC

2,Show current speed limit in corner of screen

2,Twitch Streams in Radio

2,"Better looking signs, more AI trucks to be added"

2,Baltic States paintjobs

2,"Sound update, horns and tunnels"

2,An Idea for conecting your trailer using Service Lines.

2,ETS2 to have OBD2

2,deterioration of coupling during a rain

2,New shader

2,Steerable rear axle handling in AI

2,Full winter already?

2,Vovlo FH13

2,Ideas: improvements to map-editor camera modes

2,"Changing air filters, oil change etc."

2,Suspension noises

2,"Braking sounds (Tires, and Trailers)"

2,Protect users from malicious attacks via mod archive.

2,"LED Light (day light) on truck , please rework"

2,Break times.

2,Driving hours electronic registerbox

2,Moving burgee and other car pendant

2,DLC Non-Steam?

2,Adjustable & dynamic speed-dependent FOV

2,Mod Manager vs compatible_versions[] key

2,Euro Tractor Simulator

2,Oversized loads

2,realistic wet glass

2,to clamp the button to start the engine

2,Remove the new F2 UI

2,Scania R Griffin Edition

2,Manual/Automatic gearboxes selected in garage

2,Change punishments for dangerous driving

2,AI breaking and turn-signals

2,Suggestion

2,ETS2 refueling animation

2,Headlights Adjustments

2,[suggestion]Gearbox improvement

2,Needed for better VR support

2,selecting profile - undo updates - going to other profile

2,Write manifest version number into game.log

2,Please Change Iveco's Sound [Just For Stralis]

2,Jobs TO city of your choice option

2,INSIDE of the ferry ships.

2,Ai trucks flash lights when clear to swith lanes

2,background picture in service station

2,complete renovation of the truck only with your dealer

2,Logo Scania V8 Dashboard

2,"The trains, the tunnels"

2,Correcting road signs in UK and tolls

2,Loading and unloading of trucks modified AI

2,Real indicators for all trucks

2,Loading splash images pulled from WoTR

2,Printable map

2,Some traffic generation and behavioural suggestions.

2,Truck Stops; AI Slider; Extreme Setting

2,Interior engine sounds in actuall stereo

2,Just a little recommendation

2,Ability to rename a savegame + add a description to it.

2,Motorbikes AI

2,[Not really a bug] City names in country based language.

2,New upgrades for the truck

2,Road sticker (vignette)

2,A material for reflecting signs and tapes

2,I'm the only driver for transposting in entire Europe

2,Integrate Steam workshop into the game for mods

2,Increased gear shift patterns selectable in game.

2,scania

2,"ABS, ESP and differential locks."

2,(ECAS)Electronic air suspension controls suggests

2,[BENCHMARKING] A recorded camera path through various cities

2,Painting sideskirt 4x2 vs sideskirt 6x4... 8x

2,"Fog lights, worklight, interior lights.."

2,Different weather & day length in different areas

2,[SPLIT] Merging Lanes; Ambient Coastal Sounds; Weather

2,Suggestion: Emissive Lights

2,About Sun and weather changes before too late

2,Suggestion For Trains

2,Grouped movers suggestion

2,Adjusting size/place of virtual mirrors

2,Companies in game having their own decaled trucks

2,Achievement\Experience based on uninterrupted safe distance

2,Dynamic grouped objects

2,Mod manager: Multi File Mods

2,Mod Truck Dealer

2,Pending time to drive in board computer

2,Scania Longline

2,Which map expansion would you like to see?

2,Each ingame function controllable via gamecontroller

2,Manual Gearbox

2,Xbox button icons

2,Ai traffic with car trailer and tandem trains

2,Mod Manager Auto Load Order Feature

2,Mod Manager: Variable for DLC Requirements

2,Improve Mod Manager Help

2,truck and trailer weight

2,"Motorways, Roads & Traffic density"

2,Exhaust Smoke

2,Optional red interiour light.

2,Language files for mods

2,Poll: Change traffic light sequence to ease city traffic jam

2,A real clutch

2,Map Editor - Easier/randomly generated terrain generator

2,Please create an easy way to make prefabs!

2,Make ports (and Eurotunnel) more realistic

2,Realistic Turbo Pressure

2,Add 26xx badges (at least) for Mercedes Benz Actros 2014

2,New fonts for sign templates

2,Traffic from other countries

2,Dashboard Shift hintage (Manual)

2,Wish to change some feature of Scania Truck

2,News roads

2,1.19x beta - my whishlist (until now)

2,Steering wheel position when reversing

2,Re: Hungary border change - WRONG TOPIC

2,Road Noise feature - Suggestion

2,Gear locking feature

2,Switch on/off sticks and buttons sounds in audio settings

2,Hello SCS and Thank you and please help

2,Engine torque in lb-ft.

2,Reduce/Remove headlight glow during daytime.

2,Daytime Running lights AI

2,Not accessible cities on navigation signs

2,DRL flares

2,free GPS route

2,Flares reflection on lowest mirrors settings

2,profile and xp in cloud (steam)

2,Coop passenger-navigator mod idea

2,Roof-Mounted Horns from pre-release ETS2.

2,Fast Delivery Bonus suggestion

2,fikirlerim

2,request

2,"Border Crossing building,  CzechRep-Germany"

2,Dashboard lights

2,Level up employees ADR

2,no cargoes preview in cargoes list

2,Sugerencia Volkswagen Constellation como nuevo camion

2,Telemetry SDK/API

2,Enable LED Flash Beacon mod

2,Trailer weight to effect manuverability on downhills

2,Free camera - Height lock and Starting point feature

2,Driving onto ferries

2,Adaptive Cruise Control (ACC)

2,Show all companies in AI

2,Idea for Multiplayer ETS2 and ATS

2,Automatic unit of measurement

2,Leeds

2,UK Re-vamped Map Idea

2,Bring back the dark night

2,MAN Dashboard needles not enough visible

2,Beacon

2,standing trucks

2,Driver's Daily Vehicle Checks

2,Repair/Service option from Truck Manager.

2,Driving replay/AI behavior script

2,old scania l6 sound

2,Wish List.. ScS. Please read.

2,A more fulfilling company manager experience.

2,Trailer picker

2,Tunnels and other wishes

2,night sounds

2,truck-trailer

2,Truck light overhaul.

2,Skinnable rims.

2,Licensed ai cars

2,Transport people on special trailer

2,DLC - Australian and New Zealand Paintjobs

2,Show selected gear for manual h-shifter

2,transport wood with forest to samwill

2,Traffic accidents

2,Renault Magnum Roof/Cabin part

2,the loudness of sounds in a cabin

2,EuroTruck Radio

2,Adjustable time scale

2,Man TGX 2014

2,New Daf's

2,New Mercedes

2,Folders

2,Extra Music???

2,Larger road speed limit display in Route Advisor

2,Hardcore Difficulty Level

2,Turn off the gps in the trucks where it is fitted

2,Auto Toll change.

2,Inject real world weather

2,E39 and lights in the Merc logo

2,"Scandinavian DLC, Norway"

2,Tyre Companies

2,Flat tires/blowouts/air pressure dialogue

2,Dashboard GPS zoom

2,Odometer in SATNAV/GPS

2,several suggestions

2,This video shows some options that could have in the game to

2,Key to choose between automatic and semi-auto

2,ETS3 and beyond...

2,The Golden Raven Paint scheme

2,Bandits activity

2,Brakelights when parkingbrake is on

2,Turn your head with mouse scroller?

2,Scania Streamline Corect Tail Lights and Lightmask needed!

2,The possibility of dishes matt elements MB MP4

2,Fullscreen preview for Trailer browser

2,sounds

2,Scandinavia DLC tunnels

2,Corect MB Actros 2014 parts.

2,Dynamic stuff on prefabs by spawn points

2,"Scania dashboard, auto/sequential switching"

2,Prices whilst in truck browser menu

2,Coach for AI traffic ?

2,NO to tinted windows from the inside to the outside

2,VOLVO EU6

2,Truck Colors using Color Codes

2,"Different tyre, different fuel consumption"

2,New Scandinavia DLC small garages.

2,Traffic jams and boxed junctions

2,Scania Streamline DRL Lights not work

2,Paint room improvements

2,Customisation Suggestion

2,glass windshield washer

2,Realistic Sounds

2,view

2,Scania

2,"Not a bug, but a recomendation"

2,A little suggestion on the 4-number emblem on the new Actros

2,Fifth Wheel Physics/King Pin Physics

2,Time/Clocks ingame

2,Daylight in the New DAF

2,Driving Style Evaluation

2,Cab Rock

2,Trailer liftable axle (when?)

2,Mercedes Actros 2014 by SCS (suggestions)

2,New Air Brake Sounds

2,User-defined mix values in controls.sii

2,adblue system

2,Cab shake on startup/shutdown

2,own sounds of trucks in a traffic

2,Daytime Running lights :D

2,Trailer speed limits

2,More functionality with airports

2,hay bales?

2,Shuffle button for in-game audio player [POLL]

2,Flashing LED beacon

2,Congratulations to scs team.

2,just a suggestion

2,more people on the streets..Please?

2,No camera turning when steering and reversing

2,Diff Lock

2,Look ahead functionality (Idon't own Oculus Rift or TrackIR)

2,Camera Autocenter

2,Refrigerated trailer sound

2,My suggestion for a new SCS file

2,Little Wishlist. + one DLC idea

2,LIST of Bugs & Suggestions I have observed in ETS2

2,Raindrops  trucks and trailer ( Not Bug)

2,Fuel Dispenser Display instead of boring text in advisor

2,Rain

2,AI driver preference bonus

2,What's up with the cement mixer?

2,More licence plate options in World of Trucks

2,Truck_company Generator

2,Remodeling the salon DAF XF105

2,ETS2 Concept UI

2,Volvo FH16_2009 Classis no changeable Declas

2,Engine brake indicator

2,Loading screen from Screenshot folder

2,Glob DAF 105 XF and 106 XF

2,Sound effect

2,Transmissions.

2,Option To Use System Cursor

2,Truck Micro Management

2,CC acceleration with sequential transmissions

2,Rival Companies and Ice Road Trucker Sim

2,Exhaust Changer

2,Turn Signal's

2,(Idea) Hand Model

2,Backing Trailer All the Way up to the Loading/Unloading Door

2,Repair of truck/parts not to 100%

2,Mirror view changer

2,No parking brake on warning if clutch held

2,make sparks

2,Faster AI trucks

2,Console Ports

2,External configuration Dots.

2,Custom Lightboxs

2,Reversing camera

2,scania

2,changes to truck upgrading

2,got some ideas

2,Truck change

2,"Time for refit, repair & paint truck"

2,Startup Procedures

2,Delivery late suggestion

2,Warning Lights Trailer AI

2,Color code form tags

2,Headlight Strobes

2,Recruitment agency run out of drivers.

2,GPS Exit indicator

2,Adjustable steering wheel.

2,More truck customization options.

2,Replay ?

2,Cinematic Camera for Trailers/Teasers and Such

2,Cab lights and rain without fog.

2,WOT challenges wishlist

2,More realistic delivery/pick up times

2,Interactivity

2,new setup to turn off side view after finish a curve (REDO)

2,Exhaust Smoke

2,BEST IDEA

2,Features I miss

2,External Fuel Tanks

2,Navigation in Renault Magnum and Premium

2,profile name/id vs driver name

2,Realistic engine brake

2,Suggestions

2,Make mod dependency list ordered

2,Maps and Truck Accessories

2,AI traffic lights

2,Wishlist/suggestion..

2,More transmission types

2,Disabeling the direct message.

2,Map editor - add scrollbar to item properties box

2,My Official Suggestions List.

2,more trailers more jobs

2,better tools to report issue - freeze the game

2,Drivers should be able to take jobs to other cities

2,Plate Hazardous Materials ! (ADR)

2,Just a few more realistic touches

2,Lease Garages Option

2,Suggestion for add lights.

2,FUTURE TRUCKS IN THE GAME!!

2,add more trucks

2,Telemetry SDK: Channel for tunnels (report weather zones)

2,Map Editor - Item Properties Box

2,Suggestion: Different colored text for driver level ups.

2,Ideas for american trucking simulator.

2,Beacon in traffic

2,New Tatra trucks

2,The proposal for v1.18

2,Any chance of adding the M57 and switch Island to the map

2,Hired driver suggestions

2,More options for skinns!

2,Truck repair/upgrade at owned garages

2,No Daf Euro 6

2,Truckshows

2,One BIG's Suggestions

2,America Latina DLC

2,Fatigue overhaul / Implimentation of a digital tachograph

2,Screenshot Geolocation

2,Trailer shake noise ?

2,Distance to City Signs?

2,Number Plates on trailers wrong(?)

2,Map Editor Background

2,SCS Subscriptions

2,In-cabin camera zooming in/out via mousewheel?

2,Proper interior and sound/ spoilers for all cabin sizes

2,"Food/drink, seatbelt"

2,I want a working horns

2,Horns that work.

2,Seat Belt Warning Light

2,Guide to road signs

2,Auto toll booth transponder

2,Sideskirts and American Style exhausts

2,traffic_data.sii for specific country

2,Small Easy To Implement Wishlist Megathread

2,Blinding beam headlamps

2,Visual map scale

2,GTS Steering option

2,Relative fining system

2,Feature request: use Android device as second-screen / GPS

2,Fuel dispenser

2,cctv in trucks and cabs

2,Cute Little Tiny thingy

2,More controller devices please.

2,[SUGGESTION] Lifting axles indicator

2,Steering wheel turn indicator

2,Tandem Trucks

2,My wish list for SCS

2,UI changes

2,Personalized Number Plates

2,My wishlist

2,My Wishes and Feedback

2,I have a suggestions

2,More detailed Audio settings please

2,Full path name for mod errors

2,Drivable buses

2,Volvo Retarder Activation

2,Alarm when you are driving too fast.

2,More realistic telemetry

2,These are some sugettions about the game and editor.

2,ETS2 MMO

2,DLC i have thought off

2,Iveco UVMap.001 Change

2,Disable Music

2,Shiny Krone Cool Liner

2,Physics games are just awful.

2,Parking Brakes; Cargo for Box & Container Trailers

2,V8 interior in the regulair Scania R model and grill options

2,Car transporter and other trucks

2,Real unhook Trailer

2,Washer Fluid

2,Load carrying animals- Cattle / pig / chicken

2,New countries

2,stickers in upgrade shop

2,Iveco Hi-Way Cursor 11-480

2,Adjustable Nighttime/Sleeping Time

2,more hired drivers (again) achievement garage in all cities

2,Euro Truck Simulator 2 Steering Wheel

2,PDA/Route Advisor new mode: only show info bar and messages

2,Navigation units vs car units

2,Bad driving remove skill points

2,Doppler effect?

2,Windshield Wiper Adjustable Speed

2,Livestock

2,Show quick job trucks in the company yard

2,Removing the side skirts IVECO HI-WAY

2,Decals for trucks

2,Separate Tires & Rims

2,More of this 'Help Santa' type of events for the future

2,Drivers contributing to events e.g. Polar Express

2,Automatic myvtc

2,Suggestion

2,Low Air Warning Sound ?

2,Symbols on dash when lift axle

2,Notification of when the speed limit changes

2,Another eastern expansion pack

2,Hi!

2,Idea: speeding ticket change

2,More Sound Options ?

2,Model updater

2,My idea

2,Suport aditional showcase vehicles for Mod Trukc

2,system of penalties

2,Scania Streamline Parking lamps bug

2,hollyday beta suggestion

2,Flashing lights in the grill

2,navigation announcement

2,Retarder activation

2,Ireland and talking gps

2,Volvo FH16 Euro 6.

2,Scania Gear Changer/knob.

2,State where maximum horsepower is

2,brake for trailers

2,GPS Tracking for Drivers

2,2014 Christmas DLC

2,Relistic driving licence/points

2,Different parking XP bonus for different companies

2,A good idea to make the game better

2,Warnings for upcoming speed limit change ahead.

2,Truck Lazers..

2,Make your own truck skin using templates and text

2,Option to turn off built-in GPS

2,HD Driver model

2,Seat belt mod

2,Voiceover for GPS and slower time of day

2,AT manual mode

2,AUTO Save button

2,[Request] Ride along with your NPC drivers

2,steering wheel adjust

2,My Wishlist

2,[Request] Profit history graph

2,[Request] Company Report tab in Route Advisor

2,Headlight adjustment and the effect pneumatic seat

2,Spawn scripted events like in Hard Truck 2

2,Predatory Animals DLC

2,Renault Chassis

2,fog lights

2,Build your own garage.

2,Mud on Windshield

2,Spawn AI on scenic roads

2,Shortcut Button for Job Marked.

2,Retarder and lift axle lights for missing trucks.

2,Xenon/adaptive lights and adaptive cruise control.

2,More realistic braking

2,1.14 Beta Adjustable steering deadlock for rotating camera

2,Changing Profile Picture

2,*NOT* blocking off the car park at Mannheim

2,Clock on dashboard

2,Finances

2,Truck business

2,Wet Roads

2,Spoiler tuning

2,Undetectable Damage

2,each mod setting only needed values in .sii

2,puddles of water

2,Limiting the weight of trailers depending on Chassis

2,Improving Mirror Distortion

2,Shadows in mirrors

2,New Ideas for ETS 2 with pictures

2,24 meter truck and load

2,Speed Limit on Route Advisor

2,More map models by SCS

2,extendable Trailers with steered axles

2,Lift / Drop Axle uses air pressure

2,Company name on Truck

2,Lower chassis

2,Ability to change location of '/screenshot' directory

2,Steering when stopped. Stop the centring

2,Eastern Expansion + new truck brand Roman

2,Full Iveco Hi- series

2,Damage to the trailer if we make a strong braking

2,Texture Quality Ultra

2,Draggable GPS

2,Cabin indication if axle is lifted?

2,Head  moving with steering suggested tweak

2,DLC Proposal: Mega Projects

2,More Accidents Mod?

2,parking difficulty slider

2,Xenon and halogen

2,Idea about News

2,"Weather (again, or maybe not...)"

2,Brick and Dry Van Trailer

2,Another achievement suggestion (Manual parking)

2,Filter truck skins.

2,When driving click have same effect key [5] centralize view

2,Steam achievement for fuel consumption

2,why not light iight in the cockpit

2,Tyre and fuel suggestions

